"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"12083","0","10","70","0","2019","A","",8801,105829,4184921872,767444421,4108786,760,39544,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",326,3.8,2292,2.2,223092808,5.6,9499550,1.3,-899115,-18.0,24,3.3,1279,3.3
"12083","1","10","71","0","2019","A","",39,731,48585793,0,0,1277,66427,"",0.75,0.36,0.43,0.00,0.00,1.18,1.18,"",2,5.4,56,8.3,2788147,6.1,0,0.0,0,0.0,-29,-2.2,-1463,-2.2
"12083","2","10","71","0","2019","A","",43,3784,139644814,0,0,710,36900,"",0.71,1.13,1.00,0.00,0.00,0.88,0.88,"",0,0.0,166,4.6,641778,0.5,0,0.0,0,0.0,-29,-3.9,-1523,-4.0
"12083","3","10","71","0","2019","A","",20,10577,461776579,2592019,3110,840,43658,"",0.14,1.04,1.28,0.25,0.15,1.23,1.23,"",1,5.3,161,1.5,32826824,7.7,104878,4.2,-4550,-59.4,48,6.1,2475,6.0
"12083","5","10","71","0","2019","A","",8700,90736,3534914686,764852402,4105676,749,38958,"",1.02,1.00,0.99,1.02,1.01,0.99,0.99,"",324,3.9,1906,2.1,186836059,5.6,9394672,1.2,-894565,-17.9,24,3.3,1267,3.4
"12085","0","10","70","0","2019","A","",6581,69642,3038187303,530165064,3318360,839,43626,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",225,3.5,1607,2.4,159788603,5.6,9742731,1.9,-1172560,-26.1,25,3.1,1318,3.1
"12085","1","10","71","0","2019","A","",16,301,17279987,0,0,1103,57361,"",0.41,0.23,0.21,0.00,0.00,0.92,0.92,"",1,6.7,14,4.9,-88190,-0.5,0,0.0,0,0.0,-59,-5.1,-3068,-5.1
"12085","2","10","71","0","2019","A","",26,642,25811762,0,0,773,40179,"",0.58,0.29,0.25,0.00,0.00,0.87,0.87,"",0,0.0,1,0.2,88373,0.3,0,0.0,0,0.0,1,0.1,54,0.1
"12085","3","10","71","0","2019","A","",13,5099,260287037,0,0,982,51047,"",0.12,0.76,0.99,0.00,0.00,1.31,1.30,"",0,0.0,40,0.8,19346871,8.0,0,0.0,0,0.0,66,7.2,3421,7.2
"12085","5","10","71","0","2019","A","",6527,63599,2734808517,530165064,3318360,827,43001,"",1.02,1.07,1.06,1.02,1.01,0.99,0.99,"",224,3.6,1552,2.5,140441549,5.4,9742731,1.9,-1172560,-26.1,23,2.9,1188,2.8
"12086","0","10","70","0","2019","A","",101977,1164271,65922001432,8846660257,65966403,1089,56621,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2955,3.0,19839,1.7,3207573816,5.1,200441068,2.3,-9288147,-12.3,35,3.3,1821,3.3
"12086","1","10","71","0","2019","A","",174,20390,1820848696,0,0,1717,89301,"",0.29,0.92,1.02,0.00,0.00,1.11,1.11,"",-2,-1.1,392,2.0,7880059,0.4,0,0.0,0,0.0,-26,-1.5,-1355,-1.5
"12086","2","10","71","0","2019","A","",88,22483,1072525150,0,0,917,47705,"",0.13,0.61,0.49,0.00,0.00,0.79,0.79,"",0,0.0,-147,-0.6,33633703,3.2,0,0.0,0,0.0,34,3.9,1797,3.9
"12086","3","10","71","0","2019","A","",76,95111,6066414969,11306950,180152,1227,63782,"",0.04,0.85,1.07,0.09,0.53,1.26,1.26,"",-1,-1.3,546,0.6,260890394,4.5,-673841,-5.6,-68465,-27.5,46,3.9,2390,3.9
"12086","5","10","71","0","2019","A","",101640,1026287,56962212617,8835353307,65786251,1067,55503,"",1.03,1.03,1.01,1.02,1.00,0.98,0.98,"",2959,3.0,19048,1.9,2905169660,5.4,201114909,2.3,-9219682,-12.3,35,3.4,1834,3.4
"12087","0","10","70","0","2019","A","",4590,41887,1836986588,342097128,2252998,843,43856,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",71,1.6,1602,4.0,113920295,6.6,20711037,6.4,87703,4.1,20,2.4,1084,2.5
"12087","1","10","71","0","2019","A","",39,1160,85585252,0,0,1419,73812,"",1.44,1.45,1.72,0.00,0.00,1.18,1.18,"",1,2.6,3,0.3,638367,0.8,0,0.0,0,0.0,7,0.5,408,0.6
"12087","2","10","71","0","2019","A","",29,618,28163114,0,0,876,45541,"",0.92,0.47,0.46,0.00,0.00,0.98,0.98,"",0,0.0,2,0.3,196204,0.7,0,0.0,0,0.0,3,0.3,146,0.3
"12087","3","10","71","0","2019","A","",22,4166,245343494,107834,108,1132,58888,"",0.29,1.03,1.55,0.02,0.01,1.50,1.50,"",0,0.0,169,4.2,13163754,5.7,318,0.3,0,0.0,15,1.3,793,1.4
"12087","5","10","71","0","2019","A","",4501,35943,1477894728,341989294,2252890,791,41118,"",1.01,1.01,0.94,1.02,1.01,0.94,0.94,"",71,1.6,1428,4.1,99921970,7.3,20710719,6.4,87703,4.1,23,3.0,1194,3.0
"12089","0","10","70","0","2019","A","",2295,23694,1003996620,167667739,1181326,815,42373,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",105,4.8,734,3.2,54387334,5.7,4743015,2.9,-115507,-8.9,20,2.5,1014,2.5
"12089","1","10","71","0","2019","A","",11,519,70178035,0,0,2603,135348,"",0.81,1.15,2.57,0.00,0.00,2.24,2.24,"",1,10.0,10,2.0,2337160,3.4,0,0.0,0,0.0,39,1.5,2000,1.5
"12089","2","10","71","0","2019","A","",16,263,10048194,0,0,734,38182,"",1.02,0.35,0.30,0.00,0.00,0.85,0.85,"",-1,-5.9,-1,-0.4,-13778,-0.1,0,0.0,0,0.0,2,0.3,129,0.3
"12089","3","10","71","0","2019","A","",18,2795,127178789,489758,490,875,45505,"",0.47,1.23,1.47,0.22,0.08,1.20,1.20,"",0,0.0,99,3.7,6059084,5.0,78825,19.2,-286,-36.9,11,1.3,586,1.3
"12089","5","10","71","0","2019","A","",2250,20118,796591602,167177981,1180836,761,39596,"",1.01,1.00,0.93,1.02,1.01,0.93,0.93,"",105,4.9,627,3.2,46004868,6.1,4664190,2.9,-115221,-8.9,20,2.7,1086,2.8
"12091","0","10","70","0","2019","A","",6717,85838,4098769693,607190605,3609081,918,47750,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",167,2.5,1511,1.8,248843600,6.5,16974275,2.9,-715689,-16.5,40,4.6,2095,4.6
"12091","1","10","71","0","2019","A","",78,8711,647662318,0,0,1430,74349,"",1.97,5.32,5.82,0.00,0.00,1.09,1.09,"",1,1.3,155,1.8,24217330,3.9,0,0.0,0,0.0,29,2.1,1480,2.0
"12091","2","10","71","0","2019","A","",33,1534,56000307,0,0,702,36500,"",0.72,0.57,0.41,0.00,0.00,0.72,0.72,"",0,0.0,38,2.5,1133637,2.1,0,0.0,0,0.0,-3,-0.4,-180,-0.5
"12091","3","10","71","0","2019","A","",31,6546,302282483,462048,772,888,46180,"",0.28,0.79,0.85,0.06,0.04,1.08,1.08,"",0,0.0,26,0.4,9381943,3.2,-32609,-6.6,-5807,-88.3,24,2.8,1255,2.8
"12091","5","10","71","0","2019","A","",6575,69047,3092824585,606728557,3608309,861,44793,"",1.01,0.94,0.88,1.02,1.01,0.94,0.94,"",166,2.6,1292,1.9,214110690,7.4,17006884,2.9,-709882,-16.4,44,5.4,2306,5.4
"12093","0","10","70","0","2019","A","",1053,11509,428430327,82954451,460641,716,37225,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",56,5.6,110,1.0,5793851,1.4,73334,0.1,-82623,-15.2,3,0.4,148,0.4
"12093","1","10","71","0","2019","A","",4,74,4343543,0,0,1130,58763,"",0.64,0.34,0.37,0.00,0.00,1.11,1.11,"",1,33.3,7,10.4,58738,1.4,0,0.0,0,0.0,-103,-8.4,-5349,-8.3
"12093","2","10","71","0","2019","A","",20,496,18818412,0,0,730,37966,"",2.78,1.37,1.31,0.00,0.00,0.96,0.96,"",0,0.0,3,0.6,-148447,-0.8,0,0.0,0,0.0,-9,-1.2,-474,-1.2
"12093","3","10","71","0","2019","A","",13,1477,65869213,253479,253,858,44594,"",0.74,1.33,1.78,0.23,0.11,1.34,1.34,"",0,0.0,15,1.0,2313700,3.6,28251,12.5,29,12.9,22,2.6,1130,2.6
"12093","5","10","71","0","2019","A","",1016,9463,339399159,82700972,460388,690,35868,"",0.99,0.96,0.93,1.02,1.01,0.96,0.96,"",56,5.8,86,0.9,3569860,1.1,45083,0.1,-82652,-15.2,1,0.1,52,0.1
"12095","0","10","70","0","2019","A","",44988,868723,44740504136,6633060694,36043141,990,51501,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1913,4.4,19808,2.3,2335292714,5.5,133601579,2.1,-9146897,-20.2,29,3.0,1549,3.1
"12095","1","10","71","0","2019","A","",85,12175,988876948,0,0,1562,81220,"",0.32,0.73,0.81,0.00,0.00,1.11,1.11,"",0,0.0,-107,-0.9,-768797,-0.1,0,0.0,0,0.0,12,0.8,642,0.8
"12095","2","10","71","0","2019","A","",87,17308,903415353,14000,14,1004,52196,"",0.28,0.63,0.60,0.00,0.00,0.96,0.96,"",-3,-3.3,46,0.3,34736036,4.0,-7001,-33.3,-371,-96.4,36,3.7,1873,3.7
"12095","3","10","71","0","2019","A","",49,48175,2497545146,475452,475,997,51844,"",0.07,0.58,0.65,0.01,0.00,1.12,1.12,"",-4,-7.5,990,2.1,112261761,4.7,146469,44.5,146,44.4,25,2.6,1293,2.6
"12095","5","10","71","0","2019","A","",44767,791065,40350666689,6632571242,36042652,981,51008,"",1.03,1.07,1.06,1.02,1.01,0.99,0.99,"",1920,4.5,18879,2.4,2189063714,5.7,133462111,2.1,-9146672,-20.2,31,3.3,1588,3.2
"12097","0","10","70","0","2019","A","",7623,99610,3864767269,716450752,4757654,746,38799,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",438,6.1,4504,4.7,277238178,7.7,35809478,5.3,-532285,-10.1,21,2.9,1078,2.9
"12097","1","10","71","0","2019","A","",15,504,30252030,0,0,1154,60004,"",0.33,0.27,0.29,0.00,0.00,1.09,1.09,"",1,7.1,47,10.3,922045,3.1,0,0.0,0,0.0,-80,-6.5,-4140,-6.5
"12097","2","10","71","0","2019","A","",26,779,32336205,0,0,798,41505,"",0.50,0.25,0.25,0.00,0.00,1.01,1.01,"",0,0.0,1,0.1,575655,1.8,0,0.0,0,0.0,13,1.7,669,1.6
"12097","3","10","71","0","2019","A","",15,12344,581824625,3960,4,906,47136,"",0.12,1.29,1.74,0.00,0.00,1.35,1.35,"",0,0.0,287,2.4,35740437,6.5,-240,-5.7,0,0.0,35,4.0,1844,4.1
"12097","5","10","71","0","2019","A","",7567,85983,3220354409,716446792,4757650,720,37453,"",1.02,1.01,0.98,1.02,1.01,0.97,0.97,"",437,6.1,4169,5.1,240000041,8.1,35809718,5.3,-532285,-10.1,19,2.7,1025,2.8
"12099","0","10","70","0","2019","A","",58567,616001,34755684474,4985102474,34259922,1085,56421,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1643,2.9,9598,1.6,1532727208,4.6,56634589,1.1,-6699456,-16.4,31,2.9,1634,3.0
"12099","1","10","71","0","2019","A","",88,6888,546567055,0,0,1526,79349,"",0.25,0.59,0.58,0.00,0.00,0.99,0.99,"",-1,-1.1,134,2.0,3992480,0.7,0,0.0,0,0.0,-19,-1.2,-984,-1.2
"12099","2","10","71","0","2019","A","",81,10229,520100749,0,0,978,50846,"",0.20,0.53,0.45,0.00,0.00,0.85,0.85,"",0,0.0,-10,-0.1,9376334,1.8,0,0.0,0,0.0,19,2.0,963,1.9
"12099","3","10","71","0","2019","A","",100,45870,2918064014,15468428,28991,1223,63617,"",0.10,0.77,0.97,0.23,0.16,1.26,1.26,"",2,2.0,874,1.9,171854740,6.3,1137189,7.9,-9748,-25.2,49,4.2,2585,4.2
"12099","5","10","71","0","2019","A","",58299,553014,30770952656,4969634046,34230931,1070,55642,"",1.03,1.05,1.04,1.02,1.01,0.99,0.99,"",1643,2.9,8600,1.6,1347503654,4.6,55497400,1.1,-6689708,-16.3,31,3.0,1596,3.0
"12101","0","10","70","0","2019","A","",11574,121741,4990827191,860590066,5178838,788,40995,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",441,4.0,2377,2.0,312251954,6.7,39162081,4.8,-620153,-10.7,34,4.5,1799,4.6
"12101","1","10","71","0","2019","A","",28,875,53862510,0,0,1184,61557,"",0.41,0.38,0.40,0.00,0.00,1.06,1.05,"",1,3.7,52,6.3,270493,0.5,0,0.0,0,0.0,-68,-5.4,-3535,-5.4
"12101","2","10","71","0","2019","A","",33,1976,77961667,0,0,759,39451,"",0.42,0.52,0.47,0.00,0.00,0.91,0.91,"",-1,-2.9,35,1.8,1355411,1.8,0,0.0,0,0.0,0,0.0,-13,0.0
"12101","3","10","71","0","2019","A","",21,14119,644730863,1625850,4782,878,45664,"",0.11,1.20,1.50,0.14,0.18,1.24,1.24,"",0,0.0,-425,-2.9,8858385,1.4,176778,12.2,-6547,-57.8,37,4.4,1943,4.4
"12101","5","10","71","0","2019","A","",11492,104771,4214272151,858964216,5174056,774,40224,"",1.02,1.01,0.99,1.02,1.01,0.98,0.98,"",441,4.0,2716,2.7,301767665,7.7,38985303,4.8,-613606,-10.6,37,5.0,1887,4.9
"12103","0","10","70","0","2019","A","",34558,440101,22361182756,3272450358,20137706,977,50809,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1113,3.3,5519,1.3,943650535,4.4,38262622,1.2,-4727714,-19.0,29,3.1,1526,3.1
"12103","1","10","71","0","2019","A","",71,7497,580925881,0,0,1490,77493,"",0.35,0.89,0.96,0.00,0.00,1.07,1.07,"",1,1.4,414,5.8,32124534,5.9,0,0.0,0,0.0,0,0.0,6,0.0
"12103","2","10","71","0","2019","A","",66,6146,258621429,61646,62,809,42080,"",0.28,0.44,0.35,0.00,0.00,0.78,0.78,"",0,0.0,12,0.2,-1002312,-0.4,-1354,-2.1,-1,-1.6,-5,-0.6,-242,-0.6
"12103","3","10","71","0","2019","A","",49,29897,1523032851,898996,899,980,50944,"",0.08,0.71,0.79,0.02,0.01,1.12,1.12,"",1,2.1,-124,-0.4,51273230,3.5,50703,6.0,-618,-40.7,37,3.9,1920,3.9
"12103","5","10","71","0","2019","A","",34372,396562,19998602595,3271489716,20136745,970,50430,"",1.02,1.06,1.05,1.02,1.01,0.99,0.99,"",1111,3.3,5218,1.3,861255083,4.5,38213273,1.2,-4727095,-19.0,30,3.2,1528,3.1
"12105","0","10","70","0","2019","A","",14247,228202,9997356008,1733157755,10313183,842,43809,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",756,5.6,7393,3.3,595835906,6.3,49526272,2.9,-1580410,-13.3,23,2.8,1231,2.9
"12105","1","10","71","0","2019","A","",55,1211,79406720,0,0,1261,65558,"",0.65,0.28,0.29,0.00,0.00,1.05,1.05,"",1,1.9,35,3.0,1332161,1.7,0,0.0,0,0.0,-16,-1.3,-855,-1.3
"12105","2","10","71","0","2019","A","",63,4928,206311941,0,0,805,41865,"",0.65,0.69,0.62,0.00,0.00,0.90,0.90,"",0,0.0,-71,-1.4,-1674503,-0.8,0,0.0,0,0.0,5,0.6,261,0.6
"12105","3","10","71","0","2019","A","",41,21968,1037097264,3888052,3889,908,47209,"",0.17,1.00,1.20,0.17,0.07,1.20,1.20,"",-1,-2.4,174,0.8,65505379,6.7,250130,6.9,-2288,-37.0,51,6.0,2629,5.9
"12105","5","10","71","0","2019","A","",14088,200095,8674540083,1729269703,10309294,834,43352,"",1.02,1.03,1.02,1.02,1.01,0.99,0.99,"",756,5.7,7255,3.8,530672869,6.5,49276142,2.9,-1578122,-13.3,22,2.7,1121,2.7
"12107","0","10","70","0","2019","A","",1441,16382,644872239,107986942,594762,757,39365,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",20,1.4,96,0.6,23901701,3.8,2838974,2.7,-71740,-10.8,24,3.3,1237,3.2
"12107","1","10","71","0","2019","A","",20,122,6751361,0,0,1066,55415,"",2.35,0.39,0.39,0.00,0.00,0.99,0.99,"",0,0.0,1,0.8,367117,5.8,0,0.0,0,0.0,49,4.8,2543,4.8
"12107","2","10","71","0","2019","A","",30,919,36010788,0,0,753,39174,"",3.04,1.78,1.67,0.00,0.00,0.94,0.94,"",0,0.0,2,0.2,1025055,2.9,0,0.0,0,0.0,19,2.6,1015,2.7
"12107","3","10","71","0","2019","A","",16,2587,126851804,149809,150,943,49037,"",0.66,1.64,2.28,0.10,0.05,1.39,1.39,"",0,0.0,-37,-1.4,2351545,1.9,18098,13.7,18,13.6,30,3.3,1586,3.3
"12107","5","10","71","0","2019","A","",1375,12754,475258286,107837133,594612,717,37264,"",0.98,0.91,0.86,1.02,1.01,0.95,0.95,"",20,1.5,129,1.0,20157984,4.4,2820876,2.7,-71758,-10.8,24,3.5,1217,3.4
"12109","0","10","70","0","2019","A","",7923,79214,3615128733,576722609,3290125,878,45637,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",455,6.1,2549,3.3,128747061,3.7,5191572,0.9,-864119,-20.8,3,0.3,162,0.4
"12109","1","10","71","0","2019","A","",18,609,44826583,0,0,1416,73617,"",0.38,0.40,0.46,0.00,0.00,1.13,1.13,"",2,12.5,4,0.7,1382229,3.2,0,0.0,0,0.0,35,2.5,1788,2.5
"12109","2","10","71","0","2019","A","",31,1568,60555953,0,0,743,38626,"",0.57,0.63,0.50,0.00,0.00,0.80,0.80,"",1,3.3,32,2.1,572992,1.0,0,0.0,0,0.0,-8,-1.1,-417,-1.1
"12109","3","10","71","0","2019","A","",16,8095,381318001,1084012,1083,906,47103,"",0.12,1.06,1.22,0.14,0.06,1.15,1.15,"",0,0.0,324,4.2,27022324,7.6,108809,11.2,-913,-45.7,29,3.3,1510,3.3
"12109","5","10","71","0","2019","A","",7859,68942,3128428196,575638597,3289042,873,45378,"",1.02,1.02,1.01,1.02,1.01,1.00,0.99,"",452,6.1,2189,3.3,99769516,3.3,5082763,0.9,-863206,-20.8,0,0.0,7,0.0
"12111","0","10","70","0","2019","A","",6906,79958,3389879359,582846675,3824395,815,42396,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",354,5.4,2706,3.5,210558772,6.6,24032581,4.3,-872485,-18.6,24,3.0,1241,3.0
"12111","1","10","71","0","2019","A","",29,734,54711279,0,0,1434,74581,"",0.71,0.48,0.59,0.00,0.00,1.24,1.24,"",1,3.6,19,2.7,-1838997,-3.3,0,0.0,0,0.0,-86,-5.7,-4464,-5.6
"12111","2","10","71","0","2019","A","",48,3286,137112155,0,0,802,41729,"",1.02,1.30,1.21,0.00,0.00,0.93,0.93,"",-1,-2.0,-66,-2.0,-1986037,-1.4,0,0.0,0,0.0,4,0.5,229,0.6
"12111","3","10","71","0","2019","A","",19,9129,482598064,0,0,1017,52864,"",0.16,1.19,1.65,0.00,0.00,1.39,1.39,"",0,0.0,137,1.5,27281033,6.0,0,0.0,0,0.0,43,4.4,2227,4.4
"12111","5","10","71","0","2019","A","",6810,66809,2715457861,582846675,3824395,782,40645,"",1.02,0.98,0.94,1.02,1.01,0.96,0.96,"",354,5.5,2616,4.1,187102773,7.4,24032581,4.3,-872485,-18.6,25,3.3,1258,3.2
"12113","0","10","70","0","2019","A","",3725,39865,1568136625,275260197,1497608,756,39336,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",227,6.5,1380,3.6,107797296,7.4,17126190,6.6,-275710,-15.5,26,3.6,1390,3.7
"12113","1","10","71","0","2019","A","",25,803,47840294,0,0,1146,59577,"",1.14,1.06,1.12,0.00,0.00,1.07,1.06,"",1,4.2,11,1.4,1025464,2.2,0,0.0,0,0.0,9,0.8,474,0.8
"12113","2","10","71","0","2019","A","",34,1396,54918353,0,0,756,39335,"",1.33,1.11,1.05,0.00,0.00,0.94,0.94,"",0,0.0,79,6.0,2555597,4.9,0,0.0,0,0.0,-9,-1.2,-422,-1.1
"12113","3","10","71","0","2019","A","",16,4503,213489816,229711,230,912,47415,"",0.26,1.17,1.58,0.06,0.03,1.35,1.34,"",0,0.0,153,3.5,15657482,7.9,145711,173.5,146,173.8,37,4.2,1939,4.3
"12113","5","10","71","0","2019","A","",3651,33163,1251888162,275030486,1497378,726,37749,"",1.01,0.98,0.94,1.02,1.01,0.96,0.96,"",227,6.6,1137,3.6,88558753,7.6,16980479,6.6,-275856,-15.6,27,3.9,1424,3.9
"12115","0","10","70","0","2019","A","",16580,172211,8223071538,1372634354,7843604,918,47750,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",465,2.9,1103,0.6,119671303,1.5,-694367,-0.1,-1266838,-13.9,7,0.8,391,0.8
"12115","1","10","71","0","2019","A","",34,1019,67903885,0,0,1282,66654,"",0.35,0.31,0.30,0.00,0.00,0.98,0.98,"",-2,-5.6,9,0.9,526682,0.8,0,0.0,0,0.0,-1,-0.1,-67,-0.1
"12115","2","10","71","0","2019","A","",38,1900,88005131,0,0,891,46312,"",0.34,0.35,0.32,0.00,0.00,0.92,0.91,"",-1,-2.6,-138,-6.8,-3193578,-3.5,0,0.0,0,0.0,30,3.5,1563,3.5
"12115","3","10","71","0","2019","A","",25,11476,628270941,2345521,3176,1053,54748,"",0.09,0.69,0.88,0.13,0.08,1.28,1.28,"",0,0.0,151,1.3,17998897,2.9,156265,7.1,-12,-0.4,17,1.6,859,1.6
"12115","5","10","71","0","2019","A","",16483,157816,7438891581,1370288833,7840428,906,47136,"",1.02,1.07,1.06,1.02,1.01,0.99,0.99,"",467,2.9,1081,0.7,104339302,1.4,-850632,-0.1,-1266826,-13.9,6,0.7,340,0.7
"12117","0","10","70","0","2019","A","",15626,201004,10077212067,1562058782,9423407,964,50134,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",513,3.4,6117,3.1,582672514,6.1,60688577,4.0,-1837968,-16.3,27,2.9,1416,2.9
"12117","1","10","71","0","2019","A","",29,938,66138058,0,0,1357,70547,"",0.31,0.24,0.24,0.00,0.00,0.99,0.99,"",1,3.6,28,3.1,2943391,4.7,0,0.0,0,0.0,22,1.6,1109,1.6
"12117","2","10","71","0","2019","A","",33,2120,86219958,0,0,782,40679,"",0.31,0.33,0.26,0.00,0.00,0.76,0.76,"",-1,-2.9,-11,-0.5,375200,0.4,-33533,-100.0,-329,-100.0,7,0.9,403,1.0
"12117","3","10","71","0","2019","A","",19,13414,641355981,7000,7,919,47812,"",0.07,0.69,0.74,0.00,0.00,1.06,1.06,"",-1,-5.0,-31,-0.2,16308173,2.6,-14000,-66.7,-366,-98.1,25,2.8,1322,2.8
"12117","5","10","71","0","2019","A","",15545,184533,9283498070,1562051782,9423400,967,50308,"",1.03,1.08,1.08,1.02,1.01,1.00,1.00,"",513,3.4,6132,3.4,563045750,6.5,60736110,4.0,-1837273,-16.3,27,2.9,1427,2.9
"12119","0","10","70","0","2019","A","",2040,31322,1340172552,221211280,1480623,823,42787,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",142,7.5,1551,5.2,118262595,9.7,15762784,7.7,4482,0.3,34,4.3,1744,4.2
"12119","1","10","71","0","2019","A","",15,1600,130158641,0,0,1565,81375,"",1.24,2.68,3.58,0.00,0.00,1.34,1.34,"",2,15.4,2,0.1,732612,0.6,0,0.0,0,0.0,7,0.4,378,0.5
"12119","2","10","71","0","2019","A","",23,728,26143274,0,0,691,35911,"",1.65,0.74,0.58,0.00,0.00,0.79,0.79,"",-1,-4.2,-43,-5.6,-1640373,-5.9,0,0.0,0,0.0,-2,-0.3,-105,-0.3
"12119","3","10","71","0","2019","A","",13,2817,104110646,142884,143,711,36955,"",0.38,0.93,0.90,0.05,0.02,0.96,0.96,"",0,0.0,133,5.0,5065782,5.1,10940,8.3,-1005,-87.5,1,0.1,55,0.1
"12119","5","10","71","0","2019","A","",1989,26177,1079759991,221068396,1480480,793,41248,"",1.00,0.98,0.94,1.02,1.01,0.96,0.96,"",141,7.6,1459,5.9,114104574,11.8,15751844,7.7,5487,0.4,42,5.6,2181,5.6
"12121","0","10","70","0","2019","A","",824,11464,410444161,77450026,481716,689,35802,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.1,39,0.3,11766087,3.0,2793638,3.7,-139241,-22.4,18,2.7,908,2.6
"12121","1","10","71","0","2019","A","",9,99,5602540,0,0,1084,56354,"",1.85,0.45,0.50,0.00,0.00,1.11,1.11,"",1,12.5,0,0.0,-44414,-0.8,0,0.0,0,0.0,-8,-0.7,-447,-0.8
"12121","2","10","71","0","2019","A","",23,891,38092079,0,0,822,42748,"",4.08,2.47,2.78,0.00,0.00,1.12,1.13,"",0,0.0,10,1.1,402222,1.1,0,0.0,0,0.0,0,0.0,-21,0.0
"12121","3","10","71","0","2019","A","",12,1475,62111554,0,0,810,42105,"",0.87,1.34,1.75,0.00,0.00,1.31,1.31,"",0,0.0,18,1.2,2425715,4.1,0,0.0,0,0.0,22,2.8,1149,2.8
"12121","5","10","71","0","2019","A","",780,8999,304637988,77450026,481716,651,33854,"",0.98,0.92,0.87,1.02,1.01,0.95,0.95,"",8,1.0,12,0.1,8982564,3.0,2793638,3.7,-139241,-22.4,18,2.8,957,2.9
"12123","0","10","70","0","2019","A","",437,6417,261471879,43865844,302076,784,40749,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.5,-173,-2.6,-2861200,-1.1,-964278,-2.2,-142368,-32.0,13,1.7,639,1.6
"12123","1","10","71","0","2019","A","",5,33,2003925,0,0,1165,60572,"",1.94,0.27,0.28,0.00,0.00,1.04,1.04,"",1,25.0,1,3.1,93060,4.9,0,0.0,0,0.0,26,2.3,1320,2.2
"12123","2","10","71","0","2019","A","",15,498,20873710,0,0,806,41922,"",5.02,2.46,2.39,0.00,0.00,0.97,0.97,"",0,0.0,-58,-10.4,-1727621,-7.6,0,0.0,0,0.0,24,3.1,1242,3.1
"12123","3","10","71","0","2019","A","",11,850,30421688,340264,1178,688,35783,"",1.51,1.38,1.35,0.57,0.75,0.98,0.98,"",0,0.0,16,1.9,1177507,4.0,1076,0.3,838,246.5,13,1.9,704,2.0
"12123","5","10","71","0","2019","A","",407,5035,208172556,43525580,300898,795,41342,"",0.96,0.92,0.93,1.01,1.00,1.01,1.01,"",-2,-0.5,-134,-2.6,-2404146,-1.1,-965354,-2.2,-143206,-32.2,12,1.5,602,1.5
"12125","0","10","70","0","2019","A","",206,3370,130381210,12965397,53397,744,38684,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.0,-3,-0.1,1628462,1.3,92138,0.7,-12552,-19.0,10,1.4,517,1.4
"12125","1","10","71","0","2019","A","",4,19,872132,0,0,907,47142,"",3.29,0.30,0.25,0.00,0.00,0.86,0.86,"",1,33.3,1,5.6,-9759,-1.1,0,0.0,0,0.0,-53,-5.5,-2776,-5.6
"12125","2","10","71","0","2019","A","N",10,0,0,0,0,0,0,"N",7.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
